holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,weekend,date
None,267.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 08:00:00,1889,1,2018-02-18
None,266.44,0.0,0.0,90,Clouds,overcast clouds,2018-02-19 08:00:00,3905,0,2018-02-19
None,266.15,0.0,0.0,90,Mist,mist,2018-02-20 08:00:00,4738,0,2018-02-20
None,255.55,0.0,0.0,5,Clear,sky is clear,2018-02-21 08:00:00,5638,0,2018-02-21
None,260.22,0.0,0.0,75,Clouds,broken clouds,2018-02-22 08:00:00,5837,0,2018-02-22
None,270.08,0.0,0.0,90,Mist,mist,2018-02-23 08:00:00,4595,0,2018-02-23
None,257.44,0.0,0.0,1,Fog,fog,2018-02-24 08:00:00,3018,1,2018-02-24
None,264.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-25 08:00:00,1343,1,2018-02-25
None,263.91,0.0,0.0,5,Clear,sky is clear,2018-02-26 08:00:00,5602,0,2018-02-26
None,264.71,0.0,0.0,90,Mist,mist,2018-02-27 08:00:00,5876,0,2018-02-27
None,266.08,0.0,0.0,5,Mist,mist,2018-02-28 08:00:00,6007,0,2018-02-28
None,267.14,0.0,0.0,5,Clear,sky is clear,2018-03-01 08:00:00,5728,0,2018-03-01
None,261.94,0.0,0.0,75,Mist,mist,2018-03-02 08:00:00,5636,0,2018-03-02
None,275.36,0.0,0.0,75,Clouds,broken clouds,2018-03-03 08:00:00,3029,1,2018-03-03
None,274.65,0.0,0.0,90,Rain,light rain,2018-03-04 08:00:00,1840,1,2018-03-04
None,274.82,0.0,0.0,90,Snow,snow,2018-03-05 08:00:00,4211,0,2018-03-05
None,271.43,0.0,0.0,90,Snow,light snow,2018-03-06 08:00:00,4623,0,2018-03-06
None,263.21,0.0,0.0,75,Mist,mist,2018-03-07 08:00:00,5896,0,2018-03-07
None,260.48,0.0,0.0,5,Clear,sky is clear,2018-03-08 08:00:00,6042,0,2018-03-08
None,262.55,0.0,0.0,1,Mist,mist,2018-03-09 08:00:00,5947,0,2018-03-09
None,269.44,0.0,0.0,90,Clouds,overcast clouds,2018-03-10 08:00:00,3100,1,2018-03-10
None,272.51,0.0,0.0,90,Snow,light snow,2018-03-11 08:00:00,1607,1,2018-03-11
None,267.15,0.0,0.0,1,Clear,sky is clear,2018-03-12 08:00:00,5668,0,2018-03-12
None,267.08,0.0,0.0,20,Clouds,few clouds,2018-03-13 08:00:00,5880,0,2018-03-13
None,267.75,0.0,0.0,1,Clear,sky is clear,2018-03-14 08:00:00,5854,0,2018-03-14
None,269.86,0.0,0.0,1,Clear,sky is clear,2018-03-15 08:00:00,5907,0,2018-03-15
None,266.73,0.0,0.0,40,Clouds,scattered clouds,2018-03-16 08:00:00,5574,0,2018-03-16
None,266.76,0.0,0.0,5,Clear,sky is clear,2018-03-17 08:00:00,3095,1,2018-03-17
None,268.09,0.0,0.0,75,Clouds,broken clouds,2018-03-18 08:00:00,1840,1,2018-03-18
None,273.08,0.0,0.0,1,Clear,sky is clear,2018-03-19 08:00:00,5983,0,2018-03-19
None,270.36,0.0,0.0,90,Snow,light snow,2018-03-20 08:00:00,5876,0,2018-03-20
None,268.46,0.0,0.0,75,Mist,mist,2018-03-21 08:00:00,6218,0,2018-03-21
None,272.94,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 08:00:00,6206,0,2018-03-22
None,270.02,0.0,0.0,75,Clouds,broken clouds,2018-03-23 08:00:00,5885,0,2018-03-23
None,271.42,0.0,0.0,75,Clouds,broken clouds,2018-03-24 08:00:00,3049,1,2018-03-24
None,271.15,0.0,0.0,75,Clouds,broken clouds,2018-03-25 08:00:00,1847,1,2018-03-25
None,273.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-26 08:00:00,5654,0,2018-03-26
None,273.84,0.0,0.0,90,Mist,mist,2018-03-27 08:00:00,5970,0,2018-03-27
None,273.08,0.0,0.0,1,Mist,mist,2018-03-28 08:00:00,6014,0,2018-03-28
None,268.15,0.0,0.0,5,Clear,sky is clear,2018-03-29 08:00:00,6002,0,2018-03-29
None,269.01,0.0,0.0,40,Clouds,scattered clouds,2018-03-30 08:00:00,5227,0,2018-03-30
None,269.93,0.0,0.0,90,Snow,light snow,2018-03-31 08:00:00,2289,1,2018-03-31
None,261.22,0.0,0.0,5,Clear,sky is clear,2018-04-01 08:00:00,1718,1,2018-04-01
None,266.57,0.0,0.0,75,Clouds,broken clouds,2018-04-02 08:00:00,5557,0,2018-04-02
None,270.94,0.0,0.0,90,Snow,light snow,2018-04-03 08:00:00,4790,0,2018-04-03
None,260.0,0.0,0.0,5,Clear,sky is clear,2018-04-04 08:00:00,4778,0,2018-04-04
None,259.78,0.0,0.0,40,Mist,mist,2018-04-05 08:00:00,5887,0,2018-04-05
None,264.02,0.0,0.0,40,Haze,haze,2018-04-06 08:00:00,5738,0,2018-04-06
None,262.01,0.0,0.0,1,Clear,sky is clear,2018-04-07 08:00:00,3074,1,2018-04-07
None,262.62,0.0,0.0,1,Clear,sky is clear,2018-04-08 08:00:00,1910,1,2018-04-08
None,267.49,0.0,0.0,90,Mist,mist,2018-04-09 08:00:00,5824,0,2018-04-09
None,272.29,0.0,0.0,90,Clouds,overcast clouds,2018-04-10 08:00:00,6190,0,2018-04-10
None,271.58,0.0,0.0,75,Mist,mist,2018-04-11 08:00:00,5887,0,2018-04-11
None,275.08,0.0,0.0,1,Mist,mist,2018-04-12 08:00:00,6198,0,2018-04-12
None,275.94,0.0,0.0,90,Rain,light rain,2018-04-13 08:00:00,5894,0,2018-04-13
None,271.87,0.0,0.0,90,Snow,light snow,2018-04-14 08:00:00,1489,1,2018-04-14
None,269.36,0.0,0.0,90,Snow,light snow,2018-04-15 08:00:00,674,1,2018-04-15
None,268.77,0.0,0.0,90,Snow,light snow,2018-04-16 08:00:00,4463,0,2018-04-16
None,269.0,0.0,0.0,5,Clear,sky is clear,2018-04-17 08:00:00,5892,0,2018-04-17
None,272.99,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 08:00:00,6614,0,2018-04-18
None,269.86,0.0,0.0,75,Clouds,broken clouds,2018-04-19 08:00:00,6046,0,2018-04-19
None,270.75,0.0,0.0,1,Clear,sky is clear,2018-04-20 08:00:00,6126,0,2018-04-20
None,274.28,0.0,0.0,1,Clear,sky is clear,2018-04-21 08:00:00,3392,1,2018-04-21
None,274.61,0.0,0.0,1,Clear,sky is clear,2018-04-22 08:00:00,2200,1,2018-04-22
None,276.36,0.0,0.0,1,Mist,mist,2018-04-23 08:00:00,5970,0,2018-04-23
None,279.07,0.0,0.0,1,Mist,mist,2018-04-24 08:00:00,5905,0,2018-04-24
None,275.14,0.0,0.0,5,Clear,sky is clear,2018-04-25 08:00:00,5850,0,2018-04-25
None,279.15,0.0,0.0,1,Clear,sky is clear,2018-04-26 08:00:00,5890,0,2018-04-26
None,279.72,0.0,0.0,1,Clear,sky is clear,2018-04-27 08:00:00,6109,0,2018-04-27
None,276.0,0.0,0.0,1,Clear,sky is clear,2018-04-28 08:00:00,3737,1,2018-04-28
None,278.28,0.0,0.0,1,Clear,sky is clear,2018-04-29 08:00:00,2153,1,2018-04-29
None,286.29,0.0,0.0,1,Rain,moderate rain,2018-04-30 08:00:00,5724,0,2018-04-30
None,289.08,0.0,0.0,40,Rain,light rain,2018-05-01 08:00:00,6140,0,2018-05-01
None,281.36,0.0,0.0,40,Clouds,scattered clouds,2018-05-02 08:00:00,5676,0,2018-05-02
None,282.099,0.0,0.0,12,Clouds,few clouds,2018-05-03 08:00:00,6084,0,2018-05-03
None,285.46,0.0,0.0,1,Clear,sky is clear,2018-05-04 08:00:00,5771,0,2018-05-04
None,285.84,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 08:00:00,3095,1,2018-05-05
None,285.15,0.0,0.0,75,Mist,mist,2018-05-06 08:00:00,2390,1,2018-05-06
None,289.5,0.0,0.0,1,Clear,sky is clear,2018-05-07 08:00:00,5793,0,2018-05-07
None,291.28,0.0,0.0,40,Clouds,scattered clouds,2018-05-08 08:00:00,6203,0,2018-05-08
None,285.48,0.0,0.0,40,Mist,mist,2018-05-09 08:00:00,6254,0,2018-05-09
None,279.88,0.0,0.0,1,Clear,sky is clear,2018-05-10 08:00:00,5690,0,2018-05-10
None,281.02,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-11 08:00:00,5594,0,2018-05-11
None,280.99,0.0,0.0,75,Clouds,broken clouds,2018-05-12 08:00:00,3110,1,2018-05-12
None,281.61,0.0,0.0,1,Clear,sky is clear,2018-05-13 08:00:00,1965,1,2018-05-13
None,287.15,0.0,0.0,40,Mist,mist,2018-05-14 08:00:00,5870,0,2018-05-14
None,285.86,0.0,0.0,5,Clear,sky is clear,2018-05-15 08:00:00,5433,0,2018-05-15
None,289.0,0.0,0.0,5,Clear,sky is clear,2018-05-16 08:00:00,5293,0,2018-05-16
None,287.88,0.0,0.0,40,Clouds,scattered clouds,2018-05-17 08:00:00,5494,0,2018-05-17
None,287.75,0.0,0.0,75,Clouds,broken clouds,2018-05-18 08:00:00,5321,0,2018-05-18
None,287.42,0.0,0.0,90,Haze,haze,2018-05-19 08:00:00,3277,1,2018-05-19
None,280.41,0.0,0.0,1,Clear,sky is clear,2018-05-20 08:00:00,1829,1,2018-05-20
None,287.75,0.0,0.0,75,Drizzle,light intensity drizzle,2018-05-21 08:00:00,5726,0,2018-05-21
None,287.61,0.0,0.0,20,Mist,mist,2018-05-22 08:00:00,5752,0,2018-05-22
None,291.01,0.0,0.0,75,Clouds,broken clouds,2018-05-23 08:00:00,5557,0,2018-05-23
None,295.28,0.0,0.0,75,Clouds,broken clouds,2018-05-24 08:00:00,5695,0,2018-05-24
None,292.58,0.0,0.0,90,Clouds,overcast clouds,2018-05-25 08:00:00,5206,0,2018-05-25
None,293.62,0.0,0.0,1,Clear,sky is clear,2018-05-26 08:00:00,2392,1,2018-05-26
None,293.28,0.0,0.0,1,Clear,sky is clear,2018-05-27 08:00:00,1819,1,2018-05-27
None,299.15,0.0,0.0,1,Clear,sky is clear,2018-05-28 08:00:00,1294,0,2018-05-28
None,296.29,0.0,0.0,1,Clear,sky is clear,2018-05-29 08:00:00,5530,0,2018-05-29
None,293.01,0.0,0.0,90,Clouds,overcast clouds,2018-05-30 08:00:00,5716,0,2018-05-30
None,291.75,0.0,0.0,90,Fog,fog,2018-05-31 08:00:00,5912,0,2018-05-31
None,291.15,0.0,0.0,90,Mist,mist,2018-06-01 08:00:00,5639,0,2018-06-01
None,287.94,0.0,0.0,90,Mist,mist,2018-06-02 08:00:00,2730,1,2018-06-02
None,287.22,0.0,0.0,90,Clouds,overcast clouds,2018-06-03 08:00:00,2380,1,2018-06-03
None,288.34,0.0,0.0,5,Clear,sky is clear,2018-06-04 08:00:00,5546,0,2018-06-04
None,288.9,0.0,0.0,40,Haze,haze,2018-06-05 08:00:00,5645,0,2018-06-05
None,289.48,0.0,0.0,40,Rain,moderate rain,2018-06-06 08:00:00,5301,0,2018-06-06
None,288.34,0.0,0.0,75,Clouds,broken clouds,2018-06-07 08:00:00,5871,0,2018-06-07
None,291.65,0.0,0.0,90,Rain,light rain,2018-06-08 08:00:00,5442,0,2018-06-08
None,291.44,0.0,0.0,90,Rain,light rain,2018-06-09 08:00:00,2686,1,2018-06-09
None,291.51,0.0,0.0,40,Clouds,scattered clouds,2018-06-10 08:00:00,1617,1,2018-06-10
None,291.15,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 08:00:00,5676,0,2018-06-11
None,293.07,0.0,0.0,40,Mist,mist,2018-06-12 08:00:00,5656,0,2018-06-12
None,289.81,0.0,0.0,5,Clear,sky is clear,2018-06-13 08:00:00,5664,0,2018-06-13
None,292.86,0.0,0.0,75,Clouds,broken clouds,2018-06-14 08:00:00,5778,0,2018-06-14
None,295.35,0.0,0.0,75,Clouds,broken clouds,2018-06-15 08:00:00,5671,0,2018-06-15
None,296.95,0.0,0.0,90,Thunderstorm,thunderstorm,2018-06-16 08:00:00,2329,1,2018-06-16
None,297.35,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-17 08:00:00,1724,1,2018-06-17
None,292.65,0.0,0.0,90,Drizzle,heavy intensity drizzle,2018-06-18 08:00:00,5765,0,2018-06-18
None,290.68,0.0,0.0,90,Rain,moderate rain,2018-06-19 08:00:00,4851,0,2018-06-19
None,291.82,0.0,0.0,75,Mist,mist,2018-06-20 08:00:00,5540,0,2018-06-20
None,291.35,0.0,0.0,75,Clouds,broken clouds,2018-06-21 08:00:00,5490,0,2018-06-21
None,289.95,0.0,0.0,1,Clear,sky is clear,2018-06-22 08:00:00,5604,0,2018-06-22
None,291.28,0.0,0.0,1,Mist,mist,2018-06-23 08:00:00,3353,1,2018-06-23
None,292.79,0.0,0.0,1,Haze,haze,2018-06-24 08:00:00,2362,1,2018-06-24
None,293.22,0.0,0.0,1,Rain,moderate rain,2018-06-25 08:00:00,5383,0,2018-06-25
None,290.94,0.0,0.0,90,Rain,light rain,2018-06-26 08:00:00,5756,0,2018-06-26
None,292.58,0.0,0.0,90,Mist,mist,2018-06-27 08:00:00,5717,0,2018-06-27
None,294.15,0.0,0.0,1,Clear,sky is clear,2018-06-28 08:00:00,5683,0,2018-06-28
None,298.21,0.0,0.0,75,Clouds,broken clouds,2018-06-29 08:00:00,5204,0,2018-06-29
None,299.62,0.0,0.0,1,Clear,sky is clear,2018-06-30 08:00:00,2840,1,2018-06-30
None,294.21,0.0,0.0,90,Rain,heavy intensity rain,2018-07-01 08:00:00,1682,1,2018-07-01
None,294.15,0.0,0.0,1,Clear,sky is clear,2018-07-02 08:00:00,4859,0,2018-07-02
None,294.02,0.0,0.0,1,Rain,light rain,2018-07-03 08:00:00,5017,0,2018-07-03
None,298.43,0.0,0.0,1,Clear,sky is clear,2018-07-04 08:00:00,1275,0,2018-07-04
None,295.61,0.0,0.0,40,Clouds,scattered clouds,2018-07-05 08:00:00,4440,0,2018-07-05
None,291.07,0.0,0.0,5,Clear,sky is clear,2018-07-06 08:00:00,4489,0,2018-07-06
None,293.08,0.0,0.0,1,Clear,sky is clear,2018-07-07 08:00:00,2428,1,2018-07-07
None,295.15,0.0,0.0,1,Clear,sky is clear,2018-07-08 08:00:00,1920,1,2018-07-08
None,296.07,0.0,0.0,1,Clear,sky is clear,2018-07-09 08:00:00,5656,0,2018-07-09
None,292.94,0.0,0.0,75,Clouds,broken clouds,2018-07-10 08:00:00,5786,0,2018-07-10
None,295.36,0.0,0.0,40,Clouds,scattered clouds,2018-07-11 08:00:00,5930,0,2018-07-11
None,297.62,0.0,0.0,75,Rain,light rain,2018-07-12 08:00:00,5583,0,2018-07-12
None,295.28,0.0,0.0,75,Rain,moderate rain,2018-07-13 08:00:00,5288,0,2018-07-13
None,293.69,0.0,0.0,90,Mist,mist,2018-07-14 08:00:00,2714,1,2018-07-14
None,295.72,0.0,0.0,5,Mist,mist,2018-07-15 08:00:00,1814,1,2018-07-15
None,291.99,0.0,0.0,1,Clear,sky is clear,2018-07-16 08:00:00,5647,0,2018-07-16
None,291.61,0.0,0.0,20,Clouds,few clouds,2018-07-17 08:00:00,5455,0,2018-07-17
None,291.44,0.0,0.0,1,Clear,sky is clear,2018-07-18 08:00:00,5696,0,2018-07-18
None,294.22,0.0,0.0,1,Rain,light rain,2018-07-19 08:00:00,5702,0,2018-07-19
None,291.75,0.0,0.0,90,Rain,light rain,2018-07-20 08:00:00,5339,0,2018-07-20
None,291.28,0.0,0.0,1,Clear,sky is clear,2018-07-21 08:00:00,3031,1,2018-07-21
None,290.72,0.0,0.0,90,Clouds,overcast clouds,2018-07-22 08:00:00,2009,1,2018-07-22
None,291.22,0.0,0.0,40,Mist,mist,2018-07-23 08:00:00,5522,0,2018-07-23
None,291.88,0.0,0.0,5,Clear,sky is clear,2018-07-24 08:00:00,5658,0,2018-07-24
None,292.15,0.0,0.0,90,Rain,light rain,2018-07-25 08:00:00,5651,0,2018-07-25
None,289.29,0.0,0.0,75,Clouds,broken clouds,2018-07-26 08:00:00,5866,0,2018-07-26
None,287.93,0.0,0.0,5,Clear,sky is clear,2018-07-27 08:00:00,5232,0,2018-07-27
None,287.74,0.0,0.0,5,Clear,sky is clear,2018-07-28 08:00:00,2713,1,2018-07-28
None,289.14,0.0,0.0,5,Fog,fog,2018-07-29 08:00:00,1866,1,2018-07-29
None,289.41,0.0,0.0,1,Mist,mist,2018-07-30 08:00:00,5427,0,2018-07-30
None,292.34,0.0,0.0,5,Haze,haze,2018-07-31 08:00:00,5960,0,2018-07-31
None,292.15,0.0,0.0,90,Rain,light rain,2018-08-01 08:00:00,5873,0,2018-08-01
None,286.69,0.0,0.0,90,Clouds,overcast clouds,2018-08-02 08:00:00,5736,0,2018-08-02
None,290.35,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-03 08:00:00,5213,0,2018-08-03
None,294.79,0.0,0.0,90,Mist,mist,2018-08-04 08:00:00,2559,1,2018-08-04
None,294.79,0.0,0.0,1,Mist,mist,2018-08-05 08:00:00,1903,1,2018-08-05
None,292.22,0.0,0.0,40,Mist,mist,2018-08-06 08:00:00,5582,0,2018-08-06
None,291.01,0.0,0.0,1,Mist,mist,2018-08-08 08:00:00,5864,0,2018-08-08
None,293.34,0.0,0.0,5,Fog,fog,2018-08-09 08:00:00,5908,0,2018-08-09
None,292.0,0.0,0.0,5,Mist,mist,2018-08-10 08:00:00,5211,0,2018-08-10
None,291.15,0.0,0.0,5,Mist,mist,2018-08-11 08:00:00,2806,1,2018-08-11
None,292.15,0.0,0.0,5,Mist,mist,2018-08-12 08:00:00,1850,1,2018-08-12
None,294.62,0.0,0.0,1,Clear,sky is clear,2018-08-13 08:00:00,5642,0,2018-08-13
None,295.48,0.0,0.0,1,Clear,sky is clear,2018-08-14 08:00:00,5841,0,2018-08-14
None,292.48,0.0,0.0,1,Clear,sky is clear,2018-08-15 08:00:00,5930,0,2018-08-15
None,292.55,0.0,0.0,40,Clouds,scattered clouds,2018-08-16 08:00:00,5847,0,2018-08-16
None,291.28,0.0,0.0,40,Mist,mist,2018-08-17 08:00:00,5406,0,2018-08-17
None,290.64,0.0,0.0,1,Mist,mist,2018-08-18 08:00:00,2987,1,2018-08-18
None,292.0,0.0,0.0,1,Haze,haze,2018-08-19 08:00:00,1971,1,2018-08-19
None,293.55,0.0,0.0,90,Rain,heavy intensity rain,2018-08-20 08:00:00,5349,0,2018-08-20
None,290.58,0.0,0.0,90,Clouds,overcast clouds,2018-08-21 08:00:00,6123,0,2018-08-21
None,286.13,0.0,0.0,1,Clear,sky is clear,2018-08-22 08:00:00,6056,0,2018-08-22
None,287.65,0.0,0.0,1,Mist,mist,2018-08-23 08:00:00,6162,0,2018-08-23
None,291.78,0.38,0.0,90,Rain,light rain,2018-08-24 08:00:00,5687,0,2018-08-24
None,291.08,0.76,0.0,90,Rain,light rain,2018-08-25 08:00:00,3503,1,2018-08-25
None,293.15,0.93,0.0,75,Rain,light rain,2018-08-26 08:00:00,2467,1,2018-08-26
None,297.0,1.78,0.0,75,Rain,moderate rain,2018-08-27 08:00:00,6125,0,2018-08-27
None,289.28,0.61,0.0,75,Rain,moderate rain,2018-08-28 08:00:00,5692,0,2018-08-28
None,284.8,0.25,0.0,90,Rain,light rain,2018-08-29 08:00:00,6164,0,2018-08-29
None,286.1,0.25,0.0,1,Rain,light rain,2018-08-30 08:00:00,5995,0,2018-08-30
None,294.0,0.25,0.0,75,Rain,light rain,2018-08-31 08:00:00,5687,0,2018-08-31
None,294.53,0.25,0.0,75,Rain,moderate rain,2018-09-01 08:00:00,3476,1,2018-09-01
None,294.41,0.25,0.0,90,Rain,light rain,2018-09-02 08:00:00,2334,1,2018-09-02
None,291.81,0.25,0.0,75,Rain,light rain,2018-09-03 08:00:00,1995,0,2018-09-03
None,294.1,0.32,0.0,90,Rain,moderate rain,2018-09-04 08:00:00,5856,0,2018-09-04
None,291.21,0.0,0.0,90,Clouds,overcast clouds,2018-09-05 08:00:00,6327,0,2018-09-05
None,284.23,2.54,0.0,1,Rain,moderate rain,2018-09-06 08:00:00,5996,0,2018-09-06
None,285.04,0.0,0.0,1,Clear,sky is clear,2018-09-07 08:00:00,5923,0,2018-09-07
None,284.81,0.0,0.0,1,Clear,sky is clear,2018-09-08 08:00:00,3043,1,2018-09-08
None,284.66,0.0,0.0,20,Mist,mist,2018-09-09 08:00:00,2224,1,2018-09-09
None,285.08,0.0,0.0,20,Clouds,few clouds,2018-09-10 08:00:00,6009,0,2018-09-10
None,289.75,0.0,0.0,1,Clear,sky is clear,2018-09-11 08:00:00,6123,0,2018-09-11
None,292.25,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-09-12 08:00:00,6297,0,2018-09-12
None,290.7,0.0,0.0,5,Clear,sky is clear,2018-09-13 08:00:00,6162,0,2018-09-13
None,294.53,0.0,0.0,75,Clouds,broken clouds,2018-09-14 08:00:00,5934,0,2018-09-14
None,295.06,0.0,0.0,40,Clouds,scattered clouds,2018-09-15 08:00:00,3442,1,2018-09-15
None,294.95,0.0,0.0,1,Clear,sky is clear,2018-09-16 08:00:00,2090,1,2018-09-16
None,293.91,0.0,0.0,40,Clouds,scattered clouds,2018-09-17 08:00:00,6070,0,2018-09-17
None,288.43,0.44,0.0,90,Rain,light rain,2018-09-18 08:00:00,5873,0,2018-09-18
None,288.31,0.0,0.0,90,Mist,mist,2018-09-19 08:00:00,6101,0,2018-09-19
None,287.99,1.66,0.0,90,Rain,moderate rain,2018-09-20 08:00:00,5331,0,2018-09-20
None,284.21,0.0,0.0,90,Drizzle,light intensity drizzle,2018-09-21 08:00:00,5653,0,2018-09-21
None,279.69,0.0,0.0,1,Clear,sky is clear,2018-09-22 08:00:00,3415,1,2018-09-22
None,284.02,0.0,0.0,20,Clouds,few clouds,2018-09-23 08:00:00,2203,1,2018-09-23
None,287.19,0.0,0.0,75,Clouds,broken clouds,2018-09-24 08:00:00,5900,0,2018-09-24
None,284.49,0.0,0.0,90,Haze,haze,2018-09-25 08:00:00,6080,0,2018-09-25
None,279.43,0.25,0.0,75,Rain,light rain,2018-09-26 08:00:00,6032,0,2018-09-26
None,285.05,0.0,0.0,1,Clear,sky is clear,2018-09-27 08:00:00,5946,0,2018-09-27
None,278.83,0.0,0.0,1,Clear,sky is clear,2018-09-28 08:00:00,5798,0,2018-09-28
None,275.43,0.0,0.0,75,Clouds,broken clouds,2018-09-29 08:00:00,3073,1,2018-09-29
None,280.28,0.0,0.0,90,Clouds,overcast clouds,2018-09-30 08:00:00,2002,1,2018-09-30
